timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1534117042160,1906,53546,200,OK,Thread Group 1-6,text,true,,527667,14951,7,7,879,0,0
1534117042159,1906,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,527667,14951,7,7,879,1,0
1534117042319,1900,53546,200,OK,Thread Group 1-4,text,true,,527667,14951,7,7,820,0,0
1534117042318,1900,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,527667,14951,7,7,820,1,0
1534117042430,1820,53546,200,OK,Thread Group 1-2,text,true,,527620,14951,7,7,816,0,0
1534117042429,1820,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,527620,14951,7,7,816,2,0
1534117042579,1843,53546,200,OK,Thread Group 1-7,text,true,,527620,14951,7,7,817,0,0
1534117042579,1843,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,527620,14951,7,7,817,1,0
1534117042151,2416,53546,200,OK,Thread Group 1-3,text,true,,527620,14951,7,7,1350,0,0
1534117042151,2416,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,527620,14951,7,7,1350,1,0
1534117042817,1859,53546,200,OK,Thread Group 1-5,text,true,,527620,14951,7,7,775,0,0
1534117042817,1859,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,527620,14951,7,7,775,0,0
1534117043481,1899,53546,200,OK,Thread Group 1-1,text,true,,527620,14951,7,7,839,0,0
1534117043481,1899,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,527620,14951,7,7,839,1,0
1534117044067,1794,53546,200,OK,Thread Group 1-6,text,true,,527643,14951,7,7,751,0,0
1534117044066,1794,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,527643,14951,7,7,751,2,0
1534117044220,2140,53546,200,OK,Thread Group 1-4,text,true,,527620,14951,8,8,1124,0,14
1534117044220,2140,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,527620,14951,8,8,1124,0,14
1534117044251,2114,53546,200,OK,Thread Group 1-2,text,true,,527643,14951,8,8,1088,0,17
1534117044251,2114,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,527643,14951,8,8,1088,0,17
1534117044423,2001,53546,200,OK,Thread Group 1-7,text,true,,527667,14951,8,8,931,0,0
1534117044423,2001,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,527667,14951,8,8,931,1,0
1534117044568,2040,53546,200,OK,Thread Group 1-3,text,true,,527620,14951,8,8,884,0,0
1534117044568,2040,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,527620,14951,8,8,884,0,0
1534117044677,2118,53546,200,OK,Thread Group 1-5,text,true,,527667,14951,8,8,1031,0,0
1534117044676,2118,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,527667,14951,8,8,1031,2,0
1534117045381,2074,53546,200,OK,Thread Group 1-1,text,true,,527643,14951,8,8,926,0,15
1534117045381,2074,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,527643,14951,8,8,926,0,15
1534117045862,1795,53546,200,OK,Thread Group 1-6,text,true,,527643,14951,8,8,743,0,12
1534117045862,1795,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,527643,14951,8,8,743,1,12
1534117045926,1891,53546,200,OK,Thread Group 1-8,text,true,,527620,14951,8,8,786,0,17
1534117045926,1891,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,527620,14951,8,8,786,1,17
1534117046366,2278,53546,200,OK,Thread Group 1-2,text,true,,527667,14951,8,8,1254,0,0
1534117046365,2278,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,527667,14951,8,8,1254,1,0
1534117046360,2314,53546,200,OK,Thread Group 1-4,text,true,,527667,14951,8,8,1280,0,0
1534117046360,2314,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,527667,14951,8,8,1280,1,0
1534117046425,2293,53546,200,OK,Thread Group 1-7,text,true,,527667,14951,8,8,1217,0,0
1534117046425,2293,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,527667,14951,8,8,1217,1,0
1534117046609,2131,53546,200,OK,Thread Group 1-3,text,true,,527667,14951,8,8,1068,0,14
1534117046608,2131,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,527667,14951,8,8,1068,2,14
1534117046796,2022,53546,200,OK,Thread Group 1-5,text,true,,527620,14951,8,8,959,0,0
1534117046796,2022,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,527620,14951,8,8,959,0,0
1534117047456,1865,53546,200,OK,Thread Group 1-1,text,true,,527667,14951,8,8,781,0,0
1534117047456,1865,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,527667,14951,8,8,781,0,0
1534117047658,1952,53546,200,OK,Thread Group 1-6,text,true,,527667,14951,8,8,944,0,0
1534117047658,1952,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,527667,14951,8,8,944,1,0
1534117047818,1816,53546,200,OK,Thread Group 1-8,text,true,,527667,14951,8,8,806,0,0
1534117047818,1816,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,527667,14951,8,8,806,0,0
1534117048644,1762,53546,200,OK,Thread Group 1-2,text,true,,527849,14951,8,8,748,0,0
