timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1534238177811,914,Playstation 4,200,OK,Thread Group 1-7,text,true,,528888,14951,2,2,775,0,0
1534238177892,901,Playstation 4,200,OK,Thread Group 1-6,text,true,,528888,14951,2,2,758,0,0
1534238178726,868,Playstation 4,200,OK,Thread Group 1-7,text,true,,528888,14951,2,2,740,0,0
1534238179207,910,Playstation 4,200,OK,Thread Group 1-8,text,true,,528841,14951,2,2,764,0,17
1534238179595,879,Playstation 4,200,OK,Thread Group 1-7,text,true,,528888,14951,2,2,728,0,0
1534238180118,883,Playstation 4,200,OK,Thread Group 1-8,text,true,,528864,14951,2,2,755,0,0
1534238180475,879,Playstation 4,200,OK,Thread Group 1-7,text,true,,528841,14951,2,2,750,0,0
1534238181002,875,Playstation 4,200,OK,Thread Group 1-8,text,true,,528841,14951,2,2,759,0,0
1534238181355,1145,Playstation 4,200,OK,Thread Group 1-7,text,true,,528841,14951,2,2,765,0,0
1534238181878,887,Playstation 4,200,OK,Thread Group 1-8,text,true,,528841,14951,2,2,744,0,0
1534238182501,908,Playstation 4,200,OK,Thread Group 1-7,text,true,,528888,14951,2,2,760,0,12
1534238182766,902,Playstation 4,200,OK,Thread Group 1-8,text,true,,528841,14951,2,2,770,0,0
1534238183410,876,Playstation 4,200,OK,Thread Group 1-7,text,true,,528864,14951,2,2,740,0,0
1534238183669,840,Playstation 4,200,OK,Thread Group 1-8,text,true,,528841,14951,1,1,711,0,0
1534238184510,838,Playstation 4,200,OK,Thread Group 1-8,text,true,,528841,14951,2,2,715,0,0
1534238185206,874,Playstation 4,200,OK,Thread Group 1-9,text,true,,528841,14951,2,2,715,0,13
1534238185349,848,Playstation 4,200,OK,Thread Group 1-8,text,true,,528841,14951,2,2,741,0,0
1534238186084,906,Playstation 4,200,OK,Thread Group 1-9,text,true,,528888,14951,2,2,791,0,0
1534238186198,877,Playstation 4,200,OK,Thread Group 1-8,text,true,,528864,14951,2,2,726,0,0
1534238186991,1193,Playstation 4,200,"Embedded resource download error:http://test.michael-nee.co.uk:8080/lib/bootstrap-star-rating/css/star-rating.css?v=1.0 code:Non HTTP response code: java.lang.NullPointerException message:Non HTTP response message: null, ",Thread Group 1-9,text,false,,527354,14236,2,2,1021,0,0
1534238187076,1206,Playstation 4,200,OK,Thread Gr
